,longitude,latitude
1248,-117.14,32.83
1249,-117.14,32.81
1250,-117.14,32.8
1251,-117.14,32.8
1252,-117.14,32.79
1253,-117.14,32.79
1254,-117.14,32.76
1255,-117.14,32.76
1256,-117.14,32.76
1257,-117.14,32.76
1258,-117.14,32.75
1259,-117.14,32.75
1260,-117.14,32.75
1261,-117.14,32.75
1262,-117.14,32.74
1263,-117.14,32.74
1264,-117.14,32.73
1265,-117.14,32.72
1266,-117.14,32.72
1267,-117.14,32.72
1268,-117.14,32.71
1269,-117.14,32.71
1270,-117.14,32.71
1271,-117.14,32.71
1272,-117.14,32.71
1273,-117.14,32.71
1274,-117.14,32.7
1275,-117.14,32.7
1276,-117.14,32.7
1277,-117.14,32.7
1278,-117.14,32.7
1279,-117.14,32.7
1280,-117.15,34.83
1281,-117.15,34.48
1282,-117.15,34.22
1283,-117.15,34.07
1284,-117.15,34.06
1285,-117.15,34.05
1286,-117.15,34.03
1287,-117.15,34.03
1288,-117.15,33.7
1289,-117.15,33.45
1290,-117.15,33.2
1291,-117.15,33.16
1292,-117.15,33.14
1293,-117.15,33.02
1294,-117.15,32.92
1295,-117.15,32.92
1296,-117.15,32.91
1297,-117.15,32.91
1298,-117.15,32.8
1299,-117.15,32.8
1300,-117.15,32.78
1301,-117.15,32.77
1302,-117.15,32.76
1303,-117.15,32.76
1304,-117.15,32.76
1305,-117.15,32.76
1306,-117.15,32.75
1307,-117.15,32.75
1308,-117.15,32.74
1309,-117.15,32.72
1310,-117.15,32.72
1311,-117.15,32.71
1312,-117.15,32.71
1313,-117.15,32.7
1314,-117.15,32.7
1315,-117.16,34.9
1316,-117.16,34.26
1317,-117.16,34.08
1318,-117.16,34.06
1319,-117.16,34.05
1320,-117.16,33.61
1321,-117.16,33.57
1322,-117.16,33.54
1323,-117.16,33.06
1324,-117.16,32.91
1325,-117.16,32.89
1326,-117.16,32.82
1327,-117.16,32.81
1328,-117.16,32.81
1329,-117.16,32.8
1330,-117.16,32.8
1331,-117.16,32.8
1332,-117.16,32.79
1333,-117.16,32.78
1334,-117.16,32.75
1335,-117.16,32.75
1336,-117.16,32.75
1337,-117.16,32.75
1338,-117.16,32.74
1339,-117.16,32.74
1340,-117.16,32.74
1341,-117.16,32.74
1342,-117.16,32.74
1343,-117.16,32.73
1344,-117.16,32.73
1345,-117.16,32.72
1346,-117.16,32.72
1347,-117.16,32.71
1348,-117.16,32.58
1349,-117.17,34.51
1350,-117.17,34.49
1351,-117.17,34.25
1352,-117.17,34.12
1353,-117.17,34.12
1354,-117.17,34.08
1355,-117.17,34.07
1356,-117.17,34.05
1357,-117.17,34.05
1358,-117.17,34.03
1359,-117.17,33.83
1360,-117.17,33.66
1361,-117.17,33.34
1362,-117.17,33.18
1363,-117.17,32.83
1364,-117.17,32.82
1365,-117.17,32.82
1366,-117.17,32.81
1367,-117.17,32.81
1368,-117.17,32.8
1369,-117.17,32.79
1370,-117.17,32.79
1371,-117.17,32.78
1372,-117.17,32.78
1373,-117.17,32.77
1374,-117.17,32.77
1375,-117.17,32.75
1376,-117.17,32.75
1377,-117.17,32.75
1378,-117.17,32.74
1379,-117.17,32.74
1380,-117.17,32.73
1381,-117.17,32.73
1382,-117.17,32.73
1383,-117.17,32.72
1384,-117.17,32.71
1385,-117.17,32.71
1386,-117.17,32.7
1387,-117.17,32.69
1388,-117.17,32.69
1389,-117.17,32.69
1390,-117.17,32.68
1391,-117.17,32.63
1392,-117.18,34.54
1393,-117.18,34.3
1394,-117.18,34.08
1395,-117.18,34.07
1396,-117.18,34.07
1397,-117.18,34.07
1398,-117.18,34.06
1399,-117.18,34.06
1400,-117.18,34.05
1401,-117.18,34.05
1402,-117.18,34.04
1403,-117.18,33.78
1404,-117.18,33.51
1405,-117.18,33.16
1406,-117.18,33.15
1407,-117.18,33.11
1408,-117.18,32.95
1409,-117.18,32.84
1410,-117.18,32.84
1411,-117.18,32.83
1412,-117.18,32.83
1413,-117.18,32.82
1414,-117.18,32.81
1415,-117.18,32.81
1416,-117.18,32.8
1417,-117.18,32.8
1418,-117.18,32.79
1419,-117.18,32.78
1420,-117.18,32.77
1421,-117.18,32.77
1422,-117.18,32.76
1423,-117.18,32.76
1424,-117.18,32.75
1425,-117.18,32.75
1426,-117.18,32.75
1427,-117.18,32.74
1428,-117.18,32.69
1429,-117.18,32.69
1430,-117.18,32.69
1431,-117.18,32.69
1432,-117.19,34.27
1433,-117.19,34.1
1434,-117.19,34.08
1435,-117.19,34.08
1436,-117.19,34.07
1437,-117.19,34.06
1438,-117.19,34.06
1439,-117.19,34.05
1440,-117.19,34.05
1441,-117.19,34.05
1442,-117.19,34.03
1443,-117.19,34.03
1444,-117.19,33.9
1445,-117.19,33.7
1446,-117.19,33.69
1447,-117.19,33.53
1448,-117.19,33.41
1449,-117.19,33.34
1450,-117.19,33.18
1451,-117.19,32.86
1452,-117.19,32.86
1453,-117.19,32.85
1454,-117.19,32.84
1455,-117.19,32.84
1456,-117.19,32.83
1457,-117.19,32.82
1458,-117.19,32.82
1459,-117.19,32.82
1460,-117.19,32.81
1461,-117.19,32.8
1462,-117.19,32.79
1463,-117.19,32.79
1464,-117.19,32.77
1465,-117.19,32.76
1466,-117.19,32.75
1467,-117.19,32.75
1468,-117.19,32.75
1469,-117.19,32.75
1470,-117.19,32.69
1471,-117.2,34.52
1472,-117.2,34.5
1473,-117.2,34.48
1474,-117.2,34.46
1475,-117.2,34.26
1476,-117.2,34.24
1477,-117.2,34.15
1478,-117.2,34.14
1479,-117.2,34.14
1480,-117.2,34.13
1481,-117.2,34.12
1482,-117.2,34.04
1483,-117.2,34.04
1484,-117.2,33.83
1485,-117.2,33.72
1486,-117.2,33.72
1487,-117.2,33.71
1488,-117.2,33.7
1489,-117.2,33.38
1490,-117.2,33.24
1491,-117.2,33.2
1492,-117.2,33.15
1493,-117.2,33.14
1494,-117.2,33.07
1495,-117.2,32.86
1496,-117.2,32.84
1497,-117.2,32.83
1498,-117.2,32.82
1499,-117.2,32.8
1500,-117.2,32.79
1501,-117.2,32.79
1502,-117.2,32.78
1503,-117.2,32.77
1504,-117.21,34.51
1505,-117.21,34.28
1506,-117.21,34.14
1507,-117.21,34.13
1508,-117.21,34.12
1509,-117.21,34.11
1510,-117.21,34.11
1511,-117.21,34.08
1512,-117.21,34.05
1513,-117.21,34.04
1514,-117.21,33.97
1515,-117.21,33.95
1516,-117.21,33.93
1517,-117.21,33.82
1518,-117.21,33.71
1519,-117.21,33.61
1520,-117.21,33.34
1521,-117.21,33.2
1522,-117.21,33.17
1523,-117.21,33.16
1524,-117.21,33.14
1525,-117.21,33.13
1526,-117.21,33.13
1527,-117.21,33.12
1528,-117.21,33.03
1529,-117.21,33.02
1530,-117.21,32.96
1531,-117.21,32.89
1532,-117.21,32.87
1533,-117.21,32.86
1534,-117.21,32.86
1535,-117.21,32.86
1536,-117.21,32.85
1537,-117.21,32.84
1538,-117.21,32.83
1539,-117.21,32.83
1540,-117.21,32.83
1541,-117.21,32.81
1542,-117.21,32.81
1543,-117.21,32.81
1544,-117.21,32.8
1545,-117.21,32.75
1546,-117.21,32.75
1547,-117.21,32.74
1548,-117.22,34.54
1549,-117.22,34.48
1550,-117.22,34.44
1551,-117.22,34.13
1552,-117.22,34.12
1553,-117.22,34.12
1554,-117.22,34.11
1555,-117.22,34.07
1556,-117.22,33.93
1557,-117.22,33.92
1558,-117.22,33.9
1559,-117.22,33.87
1560,-117.22,33.81
1561,-117.22,33.8
1562,-117.22,33.74
1563,-117.22,33.66
1564,-117.22,33.48
1565,-117.22,33.36
1566,-117.22,33.22
1567,-117.22,33.22
1568,-117.22,33.21
1569,-117.22,33.2
1570,-117.22,33.19
1571,-117.22,33.18
1572,-117.22,33.17
1573,-117.22,33.14
1574,-117.22,32.87
1575,-117.22,32.87
1576,-117.22,32.85
1577,-117.22,32.84
1578,-117.22,32.83
1579,-117.22,32.83
1580,-117.22,32.83
1581,-117.22,32.83
1582,-117.22,32.82
1583,-117.22,32.82
1584,-117.22,32.81
1585,-117.22,32.81
1586,-117.22,32.8
1587,-117.22,32.75
1588,-117.22,32.75
1589,-117.22,32.75
1590,-117.22,32.75
1591,-117.22,32.74
1592,-117.22,32.74
1593,-117.22,32.74
1594,-117.23,34.51
1595,-117.23,34.49
1596,-117.23,34.15
1597,-117.23,34.14
1598,-117.23,34.13
1599,-117.23,34.12
1600,-117.23,34.12
1601,-117.23,34.11
1602,-117.23,34.11
1603,-117.23,33.96
1604,-117.23,33.94
1605,-117.23,33.94
1606,-117.23,33.89
1607,-117.23,33.83
1608,-117.23,33.79
1609,-117.23,33.78
1610,-117.23,33.77
1611,-117.23,33.68
1612,-117.23,33.57
1613,-117.23,33.38
1614,-117.23,33.24
1615,-117.23,33.23
1616,-117.23,33.22
1617,-117.23,33.22
1618,-117.23,33.21
1619,-117.23,33.21
1620,-117.23,33.2
1621,-117.23,33.19
1622,-117.23,33.16
1623,-117.23,33.09
1624,-117.23,33.01
1625,-117.23,32.99
1626,-117.23,32.86
1627,-117.23,32.86
1628,-117.23,32.86
1629,-117.23,32.85
1630,-117.23,32.81
1631,-117.23,32.81
1632,-117.23,32.8
1633,-117.23,32.8
1634,-117.23,32.8
1635,-117.23,32.8
1636,-117.23,32.79
1637,-117.23,32.75
1638,-117.23,32.75
1639,-117.23,32.75
1640,-117.23,32.74
1641,-117.23,32.74
1642,-117.23,32.73
1643,-117.23,32.72
1644,-117.24,34.59
1645,-117.24,34.15
1646,-117.24,34.15
1647,-117.24,34.14
1648,-117.24,34.13
1649,-117.24,34.13
1650,-117.24,34.12
1651,-117.24,34.11
1652,-117.24,34.06
1653,-117.24,34.04
1654,-117.24,34.04
1655,-117.24,33.95
1656,-117.24,33.94
1657,-117.24,33.85
1658,-117.24,33.77
1659,-117.24,33.4
1660,-117.24,33.38
1661,-117.24,33.37
1662,-117.24,33.36
1663,-117.24,33.34
1664,-117.24,33.23
1665,-117.24,33.23
1666,-117.24,33.22
1667,-117.24,33.21
1668,-117.24,33.21
1669,-117.24,33.21
1670,-117.24,33.2
1671,-117.24,33.19
1672,-117.24,33.05
1673,-117.24,33.05
1674,-117.24,33.04
1675,-117.24,33.0
1676,-117.24,32.98
1677,-117.24,32.95
1678,-117.24,32.94
1679,-117.24,32.85
1680,-117.24,32.81
1681,-117.24,32.81
1682,-117.24,32.8
1683,-117.24,32.8
1684,-117.24,32.8
1685,-117.24,32.8
1686,-117.24,32.79
1687,-117.24,32.79
1688,-117.24,32.79
1689,-117.24,32.79
1690,-117.24,32.79
1691,-117.24,32.78
1692,-117.24,32.75
1693,-117.24,32.75
1694,-117.24,32.75
1695,-117.24,32.75
1696,-117.24,32.74
1697,-117.24,32.74
1698,-117.24,32.74
1699,-117.24,32.74
1700,-117.24,32.73
1701,-117.24,32.72
1702,-117.24,32.72
1703,-117.24,32.71
1704,-117.25,34.53
1705,-117.25,34.51
1706,-117.25,34.16
1707,-117.25,34.16
1708,-117.25,34.16
1709,-117.25,34.15
1710,-117.25,34.14
1711,-117.25,34.13
1712,-117.25,34.13
1713,-117.25,34.12
1714,-117.25,34.11
1715,-117.25,34.11
1716,-117.25,34.08
1717,-117.25,34.07
1718,-117.25,34.06
1719,-117.25,34.06
1720,-117.25,34.04
1721,-117.25,33.95
1722,-117.25,33.92
1723,-117.25,33.65
1724,-117.25,33.39
1725,-117.25,33.38
1726,-117.25,33.38
1727,-117.25,33.37
1728,-117.25,33.36
1729,-117.25,33.3
1730,-117.25,33.25
1731,-117.25,33.22
1732,-117.25,33.21
1733,-117.25,33.21
1734,-117.25,33.2
1735,-117.25,33.2
1736,-117.25,33.19
1737,-117.25,33.12
1738,-117.25,33.1
1739,-117.25,33.08
1740,-117.25,33.06
1741,-117.25,33.05
1742,-117.25,33.03
1743,-117.25,33.01
1744,-117.25,33.0
1745,-117.25,32.99
1746,-117.25,32.96
1747,-117.25,32.94
1748,-117.25,32.94
1749,-117.25,32.86
1750,-117.25,32.86
1751,-117.25,32.86
1752,-117.25,32.84
1753,-117.25,32.82
1754,-117.25,32.81
1755,-117.25,32.81
1756,-117.25,32.8
1757,-117.25,32.8
1758,-117.25,32.8
1759,-117.25,32.79
1760,-117.25,32.79
1761,-117.25,32.79
1762,-117.25,32.78
1763,-117.25,32.78
1764,-117.25,32.77
1765,-117.25,32.77
1766,-117.25,32.75
1767,-117.25,32.75
1768,-117.25,32.75
1769,-117.25,32.74
1770,-117.25,32.74
1771,-117.25,32.74
1772,-117.25,32.73
1773,-117.25,32.73
1774,-117.25,32.73
1775,-117.25,32.72
1776,-117.25,32.72
1777,-117.26,34.53
1778,-117.26,34.48
1779,-117.26,34.43
1780,-117.26,34.24
1781,-117.26,34.17
1782,-117.26,34.15
1783,-117.26,34.13
1784,-117.26,34.13
1785,-117.26,34.11
1786,-117.26,33.81
1787,-117.26,33.37
1788,-117.26,33.21
1789,-117.26,33.2
1790,-117.26,33.19
1791,-117.26,33.18
1792,-117.26,33.09
1793,-117.26,33.09
1794,-117.26,33.08
1795,-117.26,33.06
1796,-117.26,33.05
1797,-117.26,33.04
1798,-117.26,33.04
1799,-117.26,33.02
1800,-117.26,33.0
1801,-117.26,32.98
1802,-117.26,32.97
1803,-117.26,32.96
1804,-117.26,32.95
1805,-117.26,32.95
1806,-117.26,32.95
1807,-117.26,32.95
1808,-117.26,32.85
1809,-117.26,32.83
1810,-117.26,32.81
1811,-117.26,32.81
1812,-117.26,32.81
1813,-117.26,32.8
1814,-117.27,34.48
1815,-117.27,34.42
1816,-117.27,34.4
1817,-117.27,34.39
1818,-117.27,34.24
1819,-117.27,34.23
1820,-117.27,34.17
1821,-117.27,34.15
1822,-117.27,34.14
1823,-117.27,34.14
1824,-117.27,34.13
1825,-117.27,34.13
1826,-117.27,34.12
1827,-117.27,34.12
1828,-117.27,34.12
1829,-117.27,34.11
1830,-117.27,34.08
1831,-117.27,34.07
1832,-117.27,34.06
1833,-117.27,34.05
1834,-117.27,33.93
1835,-117.27,33.92
1836,-117.27,33.68
1837,-117.27,33.55
1838,-117.27,33.23
1839,-117.27,33.22
1840,-117.27,33.22
1841,-117.27,33.21
1842,-117.27,33.2
1843,-117.27,33.2
1844,-117.27,33.19
1845,-117.27,33.18
1846,-117.27,33.08
1847,-117.27,33.06
1848,-117.27,33.05
1849,-117.27,33.04
1850,-117.27,33.03
1851,-117.27,33.03
1852,-117.27,33.03
1853,-117.27,33.02
1854,-117.27,33.0
1855,-117.27,32.99
1856,-117.27,32.98
1857,-117.27,32.85
1858,-117.27,32.84
1859,-117.27,32.83
1860,-117.27,32.83
1861,-117.27,32.82
1862,-117.27,32.82
1863,-117.28,35.13
1864,-117.28,34.68
1865,-117.28,34.51
1866,-117.28,34.24
1867,-117.28,34.17
1868,-117.28,34.17
1869,-117.28,34.16
1870,-117.28,34.16
1871,-117.28,34.15
1872,-117.28,34.15
1873,-117.28,34.14
1874,-117.28,34.14
1875,-117.28,34.13
1876,-117.28,34.12
1877,-117.28,34.12
1878,-117.28,34.11
1879,-117.28,34.09
1880,-117.28,34.06
1881,-117.28,33.94
1882,-117.28,33.92
1883,-117.28,33.89
1884,-117.28,33.85
1885,-117.28,33.72
1886,-117.28,33.66
1887,-117.28,33.22
1888,-117.28,33.2
1889,-117.28,33.19
1890,-117.28,33.18
1891,-117.28,33.18
1892,-117.28,33.1
1893,-117.28,33.04
1894,-117.28,32.84
1895,-117.28,32.84
1896,-117.28,32.83
1897,-117.28,32.8
1898,-117.28,32.77
1899,-117.28,32.75
1900,-117.28,32.74
1901,-117.28,32.73
1902,-117.29,35.54
1903,-117.29,34.57
1904,-117.29,34.41
1905,-117.29,34.17
1906,-117.29,34.15
1907,-117.29,34.15
1908,-117.29,34.14
1909,-117.29,34.14
1910,-117.29,34.14
1911,-117.29,34.14
1912,-117.29,34.13
1913,-117.29,34.13
1914,-117.29,34.12
1915,-117.29,34.12
1916,-117.29,34.12
1917,-117.29,34.11
1918,-117.29,34.11
1919,-117.29,34.03
1920,-117.29,33.97
1921,-117.29,33.83
1922,-117.29,33.72
1923,-117.29,33.63
1924,-117.29,33.24
1925,-117.29,33.2
1926,-117.29,33.18
1927,-117.29,33.18
1928,-117.29,33.15
1929,-117.29,33.13
1930,-117.29,33.12
1931,-117.29,33.1
1932,-117.29,33.08
1933,-117.29,33.06
1934,-117.29,33.05
1935,-117.29,33.04
1936,-117.29,32.92
1937,-117.29,32.81
1938,-117.3,34.54
1939,-117.3,34.54
1940,-117.3,34.52
1941,-117.3,34.46
1942,-117.3,34.39
1943,-117.3,34.24
1944,-117.3,34.18
1945,-117.3,34.18
1946,-117.3,34.17
1947,-117.3,34.15
1948,-117.3,34.15
1949,-117.3,34.14
1950,-117.3,34.13
1951,-117.3,34.12
1952,-117.3,34.11
1953,-117.3,34.07
1954,-117.3,34.05
1955,-117.3,33.26
1956,-117.3,33.25
1957,-117.3,33.23
1958,-117.3,33.22
1959,-117.3,33.17
1960,-117.3,33.08
1961,-117.3,33.07
1962,-117.3,33.07
1963,-117.3,33.05
1964,-117.3,32.96
1965,-117.31,34.53
1966,-117.31,34.51
1967,-117.31,34.5
1968,-117.31,34.44
1969,-117.31,34.43
1970,-117.31,34.39
1971,-117.31,34.35
1972,-117.31,34.25
1973,-117.31,34.17
1974,-117.31,34.15
1975,-117.31,34.15
1976,-117.31,34.14
1977,-117.31,34.14
1978,-117.31,34.13
1979,-117.31,34.13
1980,-117.31,34.13
1981,-117.31,34.12
1982,-117.31,34.11
1983,-117.31,34.11
1984,-117.31,34.1
1985,-117.31,34.09
1986,-117.31,34.08
1987,-117.31,34.08
1988,-117.31,34.08
1989,-117.31,34.07
1990,-117.31,34.05
1991,-117.31,34.04
1992,-117.31,34.04
1993,-117.31,34.03
1994,-117.31,34.03
1995,-117.31,34.02
1996,-117.31,33.97
1997,-117.31,33.75
1998,-117.31,33.67
1999,-117.31,33.25
2000,-117.31,33.25
2001,-117.31,33.19
2002,-117.31,33.18
2003,-117.31,33.16
2004,-117.31,33.11
2005,-117.31,33.1
2006,-117.31,33.07
2007,-117.31,33.0
2008,-117.31,32.83
2009,-117.31,32.82
2010,-117.32,34.55
2011,-117.32,34.54
2012,-117.32,34.51
2013,-117.32,34.49
2014,-117.32,34.48
2015,-117.32,34.41
2016,-117.32,34.24
2017,-117.32,34.19
2018,-117.32,34.17
2019,-117.32,34.16
2020,-117.32,34.14
2021,-117.32,34.13
2022,-117.32,34.12
2023,-117.32,34.12
2024,-117.32,34.11
2025,-117.32,34.1
2026,-117.32,34.1
2027,-117.32,34.09
2028,-117.32,34.09
2029,-117.32,34.08
2030,-117.32,34.08
2031,-117.32,34.07
2032,-117.32,34.06
2033,-117.32,34.06
2034,-117.32,34.02
2035,-117.32,34.01
2036,-117.32,33.99
2037,-117.32,33.96
2038,-117.32,33.87
2039,-117.32,33.51
2040,-117.32,33.25
2041,-117.32,33.25
2042,-117.32,33.23
2043,-117.32,33.22
2044,-117.32,33.22
2045,-117.32,33.15
2046,-117.32,33.12
2047,-117.32,33.01
2048,-117.33,34.53
2049,-117.33,34.41
2050,-117.33,34.17
2051,-117.33,34.17
2052,-117.33,34.15
2053,-117.33,34.14
2054,-117.33,34.13
2055,-117.33,34.13
2056,-117.33,34.09
2057,-117.33,34.08
2058,-117.33,34.06
2059,-117.33,34.06
2060,-117.33,34.06
2061,-117.33,34.05
2062,-117.33,34.04
2063,-117.33,34.03
2064,-117.33,34.03
2065,-117.33,33.97
2066,-117.33,33.9
2067,-117.33,33.67
2068,-117.33,33.24
2069,-117.33,33.23
2070,-117.33,33.23
2071,-117.33,33.22
2072,-117.33,33.21
2073,-117.33,33.17
2074,-117.33,33.03
2075,-117.34,34.39
2076,-117.34,34.16
2077,-117.34,34.14
2078,-117.34,34.13
2079,-117.34,34.13
2080,-117.34,34.11
2081,-117.34,34.1
2082,-117.34,34.08
2083,-117.34,34.07
2084,-117.34,34.02
2085,-117.34,34.0
2086,-117.34,33.98
2087,-117.34,33.96
2088,-117.34,33.94
2089,-117.34,33.94
2090,-117.34,33.89
2091,-117.34,33.71
2092,-117.34,33.46
2093,-117.34,33.23
2094,-117.34,33.21
2095,-117.34,33.21
2096,-117.34,33.19
2097,-117.34,33.19
2098,-117.34,33.16
2099,-117.34,33.16
2100,-117.34,33.15
2101,-117.34,33.15
2102,-117.34,33.06
2103,-117.35,34.5
2104,-117.35,34.44
2105,-117.35,34.2
2106,-117.35,34.17
2107,-117.35,34.16
2108,-117.35,34.15
2109,-117.35,34.12
2110,-117.35,34.09
2111,-117.35,34.04
2112,-117.35,34.01
2113,-117.35,34.0
2114,-117.35,33.99
2115,-117.35,33.98
2116,-117.35,33.97
2117,-117.35,33.96
2118,-117.35,33.95
2119,-117.35,33.69
2120,-117.35,33.68
2121,-117.35,33.64
2122,-117.35,33.23
2123,-117.35,33.21
2124,-117.35,33.21
2125,-117.35,33.2
2126,-117.35,33.2
2127,-117.35,33.19
2128,-117.35,33.17
2129,-117.35,33.17
2130,-117.35,33.16
2131,-117.36,34.54
2132,-117.36,34.48
2133,-117.36,34.28
2134,-117.36,34.11
2135,-117.36,34.1
2136,-117.36,34.1
2137,-117.36,34.08
2138,-117.36,34.0
2139,-117.36,33.99
2140,-117.36,33.98
2141,-117.36,33.98
2142,-117.36,33.97
2143,-117.36,33.88
2144,-117.36,33.88
2145,-117.36,33.6
2146,-117.36,33.2
2147,-117.36,33.2
2148,-117.36,33.18
2149,-117.36,33.18
2150,-117.36,33.17
2151,-117.37,34.59
2152,-117.37,34.13
2153,-117.37,34.13
2154,-117.37,34.13
2155,-117.37,34.12
2156,-117.37,34.1
2157,-117.37,34.1
2158,-117.37,34.08
2159,-117.37,34.07
2160,-117.37,34.01
2161,-117.37,34.0
2162,-117.37,34.0
2163,-117.37,33.99
2164,-117.37,33.98
2165,-117.37,33.98
2166,-117.37,33.97
2167,-117.37,33.97
2168,-117.37,33.96
2169,-117.37,33.95
2170,-117.37,33.94
2171,-117.37,33.94
2172,-117.37,33.7
2173,-117.37,33.22
2174,-117.37,33.2
2175,-117.37,33.2
2176,-117.37,33.19
2177,-117.37,33.19
2178,-117.37,33.19
2179,-117.37,33.18
2180,-117.38,34.44
2181,-117.38,34.22
2182,-117.38,34.2
2183,-117.38,34.14
2184,-117.38,34.13
2185,-117.38,34.13
2186,-117.38,34.12
2187,-117.38,34.11
2188,-117.38,34.09
2189,-117.38,34.08
2190,-117.38,34.07
2191,-117.38,34.06
2192,-117.38,34.0
2193,-117.38,33.99
2194,-117.38,33.98
2195,-117.38,33.97
2196,-117.38,33.97
2197,-117.38,33.96
2198,-117.38,33.94
2199,-117.38,33.89
2200,-117.38,33.67
2201,-117.38,33.2
2202,-117.38,33.2
2203,-117.38,33.19
2204,-117.38,33.19
2205,-117.38,33.14
2206,-117.39,34.38
2207,-117.39,34.13
2208,-117.39,34.12
2209,-117.39,34.11
2210,-117.39,34.1
2211,-117.39,34.07
2212,-117.39,34.04
2213,-117.39,33.97
2214,-117.39,33.96
2215,-117.39,33.95
2216,-117.39,33.95
2217,-117.39,33.93
2218,-117.4,34.58
2219,-117.4,34.18
2220,-117.4,34.15
2221,-117.4,34.11
2222,-117.4,34.09
2223,-117.4,34.08
2224,-117.4,34.07
2225,-117.4,34.06
2226,-117.4,34.04
2227,-117.4,34.0
2228,-117.4,34.0
2229,-117.4,33.97
2230,-117.4,33.97
2231,-117.4,33.96
2232,-117.4,33.95
2233,-117.4,33.95
2234,-117.4,33.95
2235,-117.4,33.94
2236,-117.4,33.94
2237,-117.4,33.93
2238,-117.4,33.85
2239,-117.4,33.76
2240,-117.41,34.58
2241,-117.41,34.58
2242,-117.41,34.24
2243,-117.41,34.11
2244,-117.41,34.11
2245,-117.41,34.1
2246,-117.41,34.09
2247,-117.41,34.08
2248,-117.41,34.01
2249,-117.41,34.0
2250,-117.41,34.0
2251,-117.41,33.97
2252,-117.41,33.97
2253,-117.41,33.96
2254,-117.41,33.96
2255,-117.41,33.95
2256,-117.41,33.95
2257,-117.41,33.94
2258,-117.41,33.94
2259,-117.41,33.93
2260,-117.42,34.59
2261,-117.42,34.13
2262,-117.42,34.11
2263,-117.42,34.09
2264,-117.42,34.08
2265,-117.42,34.06
2266,-117.42,34.02
2267,-117.42,34.0
2268,-117.42,33.98
2269,-117.42,33.95
2270,-117.42,33.94
2271,-117.42,33.94
2272,-117.42,33.93
2273,-117.42,33.89
2274,-117.42,33.35
2275,-117.43,34.12
2276,-117.43,34.1
2277,-117.43,34.1
2278,-117.43,34.09
2279,-117.43,34.08
2280,-117.43,34.07
2281,-117.43,34.02
2282,-117.43,34.01
2283,-117.43,33.99
2284,-117.43,33.98
2285,-117.43,33.96
2286,-117.43,33.95
2287,-117.43,33.93
2288,-117.43,33.93
2289,-117.43,33.91
2290,-117.43,33.81
2291,-117.44,34.45
2292,-117.44,34.1
2293,-117.44,34.09
2294,-117.44,34.09
2295,-117.44,34.08
2296,-117.44,33.99
2297,-117.44,33.96
2298,-117.44,33.94
2299,-117.44,33.94
2300,-117.44,33.93
2301,-117.44,33.92
2302,-117.44,33.9
2303,-117.44,33.88
2304,-117.45,34.11
2305,-117.45,34.1
2306,-117.45,34.1
2307,-117.45,34.07
2308,-117.45,34.01
2309,-117.45,33.94
2310,-117.45,33.93
2311,-117.45,33.92
2312,-117.45,33.91
2313,-117.46,34.85
2314,-117.46,34.14
2315,-117.46,34.1
2316,-117.46,34.1
2317,-117.46,34.09
2318,-117.46,34.07
2319,-117.46,34.06
2320,-117.46,34.04
2321,-117.46,33.95
2322,-117.46,33.94
2323,-117.46,33.94
2324,-117.46,33.93
2325,-117.46,33.93
2326,-117.46,33.92
2327,-117.47,34.12
2328,-117.47,34.07
2329,-117.47,34.06
2330,-117.47,33.98
2331,-117.47,33.95
2332,-117.47,33.94
2333,-117.47,33.93
2334,-117.47,33.92
2335,-117.47,33.91
2336,-117.48,34.09
2337,-117.48,34.09
2338,-117.48,34.08
2339,-117.48,34.01
2340,-117.48,34.0
2341,-117.48,33.94
2342,-117.48,33.94
2343,-117.48,33.93
2344,-117.48,33.91
2345,-117.48,33.89
2346,-117.49,34.04
2347,-117.49,34.02
2348,-117.49,34.02
2349,-117.49,33.99
2350,-117.49,33.98
2351,-117.49,33.94
2352,-117.49,33.93
2353,-117.49,33.9
2354,-117.5,34.66
2355,-117.5,34.12
2356,-117.5,34.04
2357,-117.5,34.04
2358,-117.5,34.0
2359,-117.5,33.98
2360,-117.5,33.96
2361,-117.5,33.95
2362,-117.5,33.93
2363,-117.5,33.92
2364,-117.51,34.41
2365,-117.51,34.14
2366,-117.51,34.0
2367,-117.51,33.97
2368,-117.51,33.95
2369,-117.51,33.89
2370,-117.51,33.88
2371,-117.52,33.99
2372,-117.52,33.89
2373,-117.52,33.84
2374,-117.52,33.83
2375,-117.52,33.82
2376,-117.53,34.28
2377,-117.53,34.1
2378,-117.53,34.06
2379,-117.53,34.02
2380,-117.53,33.97
2381,-117.53,33.88
2382,-117.53,33.83
2383,-117.53,33.69
2384,-117.54,34.55
2385,-117.54,34.47
2386,-117.54,34.12
2387,-117.54,34.11
2388,-117.54,33.82
2389,-117.55,34.25
2390,-117.55,34.14
2391,-117.55,34.0
2392,-117.55,33.95
2393,-117.55,33.94
2394,-117.55,33.93
2395,-117.55,33.92
2396,-117.55,33.9
2397,-117.55,33.89
2398,-117.55,33.88
2399,-117.55,33.87
2400,-117.55,33.85
2401,-117.55,33.83
2402,-117.55,33.52
2403,-117.56,34.12
2404,-117.56,34.12
2405,-117.56,33.94
2406,-117.56,33.94
2407,-117.56,33.89
2408,-117.56,33.88
2409,-117.56,33.86
2410,-117.56,33.83
2411,-117.57,34.07
2412,-117.57,34.02
